<TCoDe_MAP>
Map generated with TCoDe v0.1 by importing from ElectricField_planar_no_gaus.txt
Date: 2019-01-11 15:39:43
Npoints: 24400
NPX: 20  NPY: 20  NPZ: 61
</TCoDe_MAP>
0.0098	5	0	3.1206e-31	1.45006e-30	-9.4049e-15
0.0195	0	0	0	5.58371e-32	-9.4049e-15
0.0195	0.0098	0	-2.13253e-31	-1.8541e-31	-9.4049e-15
0.0195	0.0195	0	0	-1.0102e-31	-9.4049e-15
0.0195	0.0391	0	-2.68476e-31	-1.23772e-32	-9.4049e-15
0.0195	0.0781	0	5.49296e-31	2.77783e-32	-9.4049e-15
0.0195	0.1562	0	2.77436e-31	-1.15041e-32	-9.4049e-15
0.0195	0.3125	0	0	5.95691e-33	-9.4049e-15
0.0195	0.625	0	-2.78505e-31	-3.9481e-33	-9.4049e-15
0.0195	0.9375	0	0	0	0
0.0195	1.25	0	2.78561e-31	-1.42225e-33	-9.4049e-15
0.0195	2.5	0	2.30352e-31	-8.1847e-34	-9.4049e-15
0.0195	3.75	0	5.38213e-31	1.97308e-33	-9.4049e-15
0.0195	4.375	0	5.38131e-31	-2.53214e-33	-9.4049e-15
0.0195	4.6875	0	2.68903e-31	7.85482e-33	-9.4049e-15
0.0195	4.8438	0	-2.68268e-31	-2.5189e-32	-9.4049e-15
0.0195	4.9219	0	2.65943e-31	-2.18528e-32	-9.4049e-15
0.0195	4.9609	0	0	4.51983e-32	-9.4049e-15
0.0195	4.9805	0	0	-5.52219e-33	-9.4049e-15
0.0195	4.9902	0	0	0	0
0.0195	5	0	-3.81813e-31	-1.64463e-30	-9.4049e-15
0.0391	0	0	2.73682e-31	-4.38472e-32	-9.4049e-15
0.0391	0.0098	0	0	1.60082e-31	-9.4049e-15
0.0391	0.0195	0	-2.69328e-31	6.76505e-32	-9.4049e-15
0.0391	0.0391	0	-2.69195e-31	0	-9.4049e-15
0.0391	0.0781	0	-1.36354e-31	-4.11936e-34	-9.4049e-15
0.0391	0.1562	0	0	-1.33709e-32	-9.4049e-15
0.0391	0.3125	0	-5.54561e-31	-2.82206e-32	-9.4049e-15
0.0391	0.625	0	-1.38856e-31	-3.95543e-33	-9.4049e-15
0.0391	0.9375	0	0	0	0
0.0391	1.25	0	0	3.60267e-33	-9.4049e-15
0.0391	2.5	0	0	2.54334e-33	-9.4049e-15
0.0391	3.75	0	0	3.80802e-33	-9.4049e-15
0.0391	4.375	0	0	-2.87394e-33	-9.4049e-15
0.0391	4.6875	0	-2.66017e-31	5.78336e-33	-9.4049e-15
0.0391	4.8438	0	0	-2.61638e-32	-9.4049e-15
0.0391	4.9219	0	-5.21159e-31	-9.91835e-32	-9.4049e-15
0.0391	4.9609	0	-2.52442e-31	-3.16332e-32	-9.4049e-15
0.0391	4.9805	0	1.22319e-31	-3.85187e-31	-9.4049e-15
0.0391	4.9902	0	0	0	0
0.0391	5	0	-1.55399e-31	-4.06648e-32	-9.4049e-15
0.0781	0	0	2.83328e-31	8.38196e-33	-9.4049e-15
0.0781	0.0098	0	2.20456e-31	3.59222e-31	-9.4049e-15
0.0781	0.0195	0	0	-1.40003e-33	-9.4049e-15
0.0781	0.0391	0	0	-9.8427e-32	-9.4049e-15
0.0781	0.0781	0	1.36707e-31	2.61911e-34	-9.4049e-15
0.0781	0.1562	0	-1.3729e-31	-1.50839e-32	-9.4049e-15
0.0781	0.3125	0	1.3815e-31	7.07981e-33	-9.4049e-15
0.0781	0.625	0	0	2.95892e-35	-9.4049e-15
0.0781	0.9375	0	0	0	0
0.0781	1.25	0	0	0	-9.4049e-15
0.0781	2.5	0	-1.14146e-31	0	-9.4049e-15
0.0781	3.75	0	0	-4.908e-33	-9.4049e-15
0.0781	4.375	0	-1.32465e-31	-9.80627e-33	-9.4049e-15
0.0781	4.6875	0	1.31996e-31	7.11728e-33	-9.4049e-15
0.0781	4.8438	0	0	-5.20495e-32	-9.4049e-15
0.0781	4.9219	0	0	-3.03153e-32	-9.4049e-15
0.0781	4.9609	0	1.245e-31	2.94988e-31	-9.4049e-15
0.0781	4.9805	0	-1.21231e-31	-1.83432e-31	-9.4049e-15
0.0781	4.9902	0	0	0	0
0.0781	5	0	7.95148e-32	-1.19801e-32	-9.4049e-15
0.1562	0	0	-7.16985e-32	-2.57474e-33	-9.4049e-15
0.1562	0.0098	0	-1.10829e-31	-1.8619e-31	-9.4049e-15
0.1562	0.0195	0	-7.04862e-32	-5.87626e-33	-9.4049e-15
0.1562	0.0391	0	-7.00432e-32	-9.46018e-33	-9.4049e-15
0.1562	0.0781	0	6.92901e-32	-8.01979e-35	-9.4049e-15
0.1562	0.1562	0	-6.8718e-32	-2.11929e-32	-9.4049e-15
0.1562	0.3125	0	0	1.00503e-32	-9.4049e-15
0.1562	0.625	0	-6.91066e-32	-6.96112e-33	-9.4049e-15
0.1562	0.9375	0	0	0	0
0.1562	1.25	0	0	-1.49844e-34	-9.4049e-15
0.1562	2.5	0	-5.70051e-32	5.04017e-33	-9.4049e-15
0.1562	3.75	0	6.61484e-32	-3.09757e-33	-9.4049e-15
0.1562	4.375	0	-6.59406e-32	-3.158e-33	-9.4049e-15
0.1562	4.6875	0	6.52744e-32	1.86923e-32	-9.4049e-15
0.1562	4.8438	0	0	-3.00185e-32	-9.4049e-15
0.1562	4.9219	0	-6.25828e-32	1.38084e-34	-9.4049e-15
0.1562	4.9609	0	6.19623e-32	1.5165e-31	-9.4049e-15
0.1562	4.9805	0	6.05194e-32	-1.66957e-31	-9.4049e-15
0.1562	4.9902	0	0	0	0
0.1562	5	0	-2.005e-32	-1.12529e-30	-9.4049e-15
0.3125	0	0	0	-6.17283e-34	-9.4049e-15
0.3125	0.0098	0	-2.77493e-32	-1.80655e-31	-9.4049e-15
0.3125	0.0195	0	-3.54156e-32	-1.44049e-33	-9.4049e-15
0.3125	0.0391	0	0	2.76417e-33	-9.4049e-15
0.3125	0.0781	0	0	0	-9.4049e-15
0.3125	0.1562	0	3.47489e-32	-1.89116e-32	-9.4049e-15
0.3125	0.3125	0	-3.44088e-32	-2.27362e-33	-9.4049e-15
0.3125	0.625	0	0	3.83366e-33	-9.4049e-15
0.3125	0.9375	0	0	0	0
0.3125	1.25	0	0	1.68831e-33	-9.4049e-15
0.3125	2.5	0	5.69233e-32	4.96167e-33	-9.4049e-15
0.3125	3.75	0	-3.29627e-32	-1.59065e-33	-9.4049e-15
0.3125	4.375	0	6.52809e-32	2.52824e-33	-9.4049e-15
0.3125	4.6875	0	0	1.50503e-32	-9.4049e-15
0.3125	4.8438	0	-3.13379e-32	-7.52232e-32	-9.4049e-15
0.3125	4.9219	0	3.10432e-32	6.95138e-32	-9.4049e-15
0.3125	4.9609	0	3.09417e-32	1.49439e-31	-9.4049e-15
0.3125	4.9805	0	2.73818e-32	1.04768e-33	-9.4049e-15
0.3125	4.9902	0	0	0	0
0.3125	5	0	2.06446e-32	0	-9.4049e-15
0.625	0	0	0	-1.54483e-34	-9.4049e-15
0.625	0.0098	0	1.388e-32	1.81182e-31	-9.4049e-15
0.625	0.0195	0	0	-7.55036e-34	-9.4049e-15
0.625	0.0391	0	1.77358e-32	2.53977e-35	-9.4049e-15
0.625	0.0781	0	-1.7709e-32	-8.8246e-32	-9.4049e-15
0.625	0.1562	0	0	-8.33285e-32	-9.4049e-15
0.625	0.3125	0	1.73883e-32	-1.57691e-32	-9.4049e-15
0.625	0.625	0	1.72108e-32	5.44075e-37	-9.4049e-15
0.625	0.9375	0	0	0	0
0.625	1.25	0	1.72083e-32	4.43035e-33	-9.4049e-15
0.625	2.5	0	0	2.34474e-33	-9.4049e-15
0.625	3.75	0	1.63206e-32	-3.41669e-33	-9.4049e-15
0.625	4.375	0	-1.59913e-32	-1.92098e-32	-9.4049e-15
0.625	4.6875	0	-1.56749e-32	2.85179e-33	-9.4049e-15
0.625	4.8438	0	1.55299e-32	1.66646e-33	-9.4049e-15
0.625	4.9219	0	0	9.04404e-36	-9.4049e-15
0.625	4.9609	0	-3.09316e-32	-4.74154e-34	-9.4049e-15
0.625	4.9805	0	-4.91306e-32	-2.97082e-31	-9.4049e-15
0.625	4.9902	0	1.27981e-32	1.81202e-31	-9.4049e-15
0.625	5	0	1.1617e-32	1.40157e-34	-9.4049e-15
0.9375	0	0	0	0	0
0.9375	0.0098	0	0	0	0
0.9375	0.0195	0	0	0	0
0.9375	0.0391	0	0	0	0
0.9375	0.0781	0	0	0	0
0.9375	0.1562	0	0	0	0
0.9375	0.3125	0	0	0	0
0.9375	0.625	0	0	0	0
0.9375	0.9375	0	0	0	0
0.9375	1.25	0	0	0	0
0.9375	2.5	0	0	0	0
0.9375	3.75	0	0	0	0
0.9375	4.375	0	0	0	0
0.9375	4.6875	0	0	0	0
0.9375	4.8438	0	0	0	0
0.9375	4.9219	0	0	0	0
0.9375	4.9609	0	0	0	0
0.9375	4.9805	0	0	0	0
0.9375	4.9902	0	0	0	0
0.9375	5	0	0	0	0
1.25	0	0	0	-3.86408e-35	-9.4049e-15
1.25	0.0098	0	-6.9407e-33	-3.62139e-31	-9.4049e-15
1.25	0.0195	0	8.86838e-33	1.76625e-31	-9.4049e-15
1.25	0.0391	0	0	0	-9.4049e-15
1.25	0.0781	0	-8.87424e-33	-8.8378e-32	-9.4049e-15
1.25	0.1562	0	8.85854e-33	1.56104e-36	-9.4049e-15
1.25	0.3125	0	-8.80492e-33	0	-9.4049e-15
1.25	0.625	0	1.73918e-32	4.73685e-33	-9.4049e-15
1.25	0.9375	0	0	0	0
1.25	1.25	0	8.6062e-33	6.80612e-38	-9.4049e-15
1.25	2.5	0	7.03168e-33	3.13809e-33	-9.4049e-15
1.25	3.75	0	0	1.81868e-33	-9.4049e-15
1.25	4.375	0	-7.8382e-33	-1.74091e-32	-9.4049e-15
1.25	4.6875	0	0	1.90776e-32	-9.4049e-15
1.25	4.8438	0	0	0	-9.4049e-15
1.25	4.9219	0	0	7.44825e-32	-9.4049e-15
1.25	4.9609	0	0	0	-9.4049e-15
1.25	4.9805	0	0	-2.96817e-31	-9.4049e-15
1.25	4.9902	0	-6.9407e-33	-5.43205e-31	-9.4049e-15
1.25	5	0	0	0	-9.4049e-15
2.5	0	0	0	9.29166e-35	-9.4049e-15
2.5	0.0098	0	-5.24952e-33	2.07602e-31	-9.4049e-15
2.5	0.0195	0	0	0	-9.4049e-15
2.5	0.0391	0	6.51394e-33	1.01939e-31	-9.4049e-15
2.5	0.0781	0	0	0	-9.4049e-15
2.5	0.1562	0	-1.30109e-32	-2.64927e-34	-9.4049e-15
2.5	0.3125	0	0	2.48853e-32	-9.4049e-15
2.5	0.625	0	0	5.85849e-33	-9.4049e-15
2.5	0.9375	0	0	0	0
2.5	1.25	0	1.24656e-32	8.74076e-33	-9.4049e-15
2.5	2.5	0	-5.1608e-33	-3.7649e-33	-9.4049e-15
2.5	3.75	0	-6.00988e-33	-8.14981e-34	-9.4049e-15
2.5	4.375	0	-6.01037e-33	-1.00486e-32	-9.4049e-15
2.5	4.6875	0	0	0	-9.4049e-15
2.5	4.8438	0	6.01439e-33	4.23175e-32	-9.4049e-15
2.5	4.9219	0	6.0147e-33	8.52469e-35	-9.4049e-15
2.5	4.9609	0	6.01478e-33	1.68546e-31	-9.4049e-15
2.5	4.9805	0	0	1.68463e-31	-9.4049e-15
2.5	4.9902	0	-5.24952e-33	-4.15269e-31	-9.4049e-15
2.5	5	0	4.89963e-33	-6.45885e-31	-9.4049e-15
3.75	0	0	6.47319e-33	5.90251e-35	-9.4049e-15
3.75	0.0098	0	0	-3.76234e-31	-9.4049e-15
3.75	0.0195	0	6.88323e-33	7.60191e-35	-9.4049e-15
3.75	0.0391	0	0	-1.85927e-31	-9.4049e-15
3.75	0.0781	0	0	-9.27696e-32	-9.4049e-15
3.75	0.1562	0	0	0	-9.4049e-15
3.75	0.3125	0	0	1.05881e-33	-9.4049e-15
3.75	0.625	0	0	-8.6058e-33	-9.4049e-15
3.75	0.9375	0	0	0	0
3.75	1.25	0	6.34142e-33	2.15662e-33	-9.4049e-15
3.75	2.5	0	5.34513e-33	2.05521e-33	-9.4049e-15
3.75	3.75	0	1.28751e-32	-6.85078e-33	-9.4049e-15
3.75	4.375	0	1.30101e-32	-7.70406e-33	-9.4049e-15
3.75	4.6875	0	0	1.82616e-32	-9.4049e-15
3.75	4.8438	0	6.60476e-33	3.77294e-32	-9.4049e-15
3.75	4.9219	0	1.98464e-32	7.5446e-32	-9.4049e-15
3.75	4.9609	0	0	0	-9.4049e-15
3.75	4.9805	0	6.6315e-33	5.48827e-35	-9.4049e-15
3.75	4.9902	0	0	-3.76224e-31	-9.4049e-15
3.75	5	0	5.80854e-33	3.5046e-35	-9.4049e-15
4.375	0	0	0	-2.63804e-34	-9.4049e-15
4.375	0.0098	0	-1.1321e-32	3.75917e-31	-9.4049e-15
4.375	0.0195	0	-4.12905e-32	-1.86669e-31	-9.4049e-15
4.375	0.0391	0	0	1.8559e-31	-9.4049e-15
4.375	0.0781	0	-1.371e-32	-1.12486e-33	-9.4049e-15
4.375	0.1562	0	-1.36093e-32	-2.12084e-33	-9.4049e-15
4.375	0.3125	0	-1.32978e-32	-2.42394e-32	-9.4049e-15
4.375	0.625	0	1.2682e-32	4.31264e-33	-9.4049e-15
4.375	0.9375	0	0	0	0
4.375	1.25	0	0	3.20413e-33	-9.4049e-15
4.375	2.5	0	1.04691e-32	2.37056e-33	-9.4049e-15
4.375	3.75	0	-1.28055e-32	-2.334e-33	-9.4049e-15
4.375	4.375	0	-1.28748e-32	-7.99903e-33	-9.4049e-15
4.375	4.6875	0	0	0	-9.4049e-15
4.375	4.8438	0	-1.31447e-32	-2.57251e-33	-9.4049e-15
4.375	4.9219	0	-2.64206e-32	-1.49466e-31	-9.4049e-15
4.375	4.9609	0	1.32361e-32	-1.55244e-35	-9.4049e-15
4.375	4.9805	0	-1.3261e-32	-2.19101e-34	-9.4049e-15
4.375	4.9902	0	2.2642e-32	3.7645e-31	-9.4049e-15
4.375	5	0	0	-1.40096e-34	-9.4049e-15
4.6875	0	0	2.58735e-32	-1.0539e-33	-9.4049e-15
4.6875	0.0098	0	2.26348e-32	-1.87868e-31	-9.4049e-15
4.6875	0.0195	0	0	1.85572e-31	-9.4049e-15
4.6875	0.0391	0	-2.74187e-32	-2.7852e-31	-9.4049e-15
4.6875	0.0781	0	2.72073e-32	9.831e-32	-9.4049e-15
4.6875	0.1562	0	2.65838e-32	-3.43573e-32	-9.4049e-15
4.6875	0.3125	0	7.60706e-32	8.3846e-33	-9.4049e-15
4.6875	0.625	0	-2.42388e-32	-9.92586e-33	-9.4049e-15
4.6875	0.9375	0	0	0	0
4.6875	1.25	0	2.37461e-32	3.56634e-33	-9.4049e-15
4.6875	2.5	0	-4.1502e-32	1.60557e-34	-9.4049e-15
4.6875	3.75	0	2.55569e-32	1.73441e-33	-9.4049e-15
4.6875	4.375	0	2.56104e-32	-2.58364e-33	-9.4049e-15
4.6875	4.6875	0	0	-1.13863e-32	-9.4049e-15
4.6875	4.8438	0	0	-3.08e-32	-9.4049e-15
4.6875	4.9219	0	5.25735e-32	7.30127e-32	-9.4049e-15
4.6875	4.9609	0	5.28527e-32	1.52342e-31	-9.4049e-15
4.6875	4.9805	0	2.6506e-32	3.02047e-31	-9.4049e-15
4.6875	4.9902	0	0	1.8708e-31	-9.4049e-15
4.6875	5	0	0	-5.73622e-31	-9.4049e-15
4.8438	0	0	5.1625e-32	0	-9.4049e-15
4.8438	0.0098	0	-4.5212e-32	-3.73533e-31	-9.4049e-15
4.8438	0.0195	0	0	1.93181e-31	-9.4049e-15
4.8438	0.0391	0	-5.43375e-32	-1.96098e-31	-9.4049e-15
4.8438	0.0781	0	-1.06156e-31	-6.93243e-32	-9.4049e-15
4.8438	0.1562	0	0	1.759e-32	-9.4049e-15
4.8438	0.3125	0	0	3.50786e-33	-9.4049e-15
4.8438	0.625	0	0	4.74191e-33	-9.4049e-15
4.8438	0.9375	0	0	0	0
4.8438	1.25	0	9.43928e-32	3.45695e-33	-9.4049e-15
4.8438	2.5	0	4.1394e-32	-4.3453e-34	-9.4049e-15
4.8438	3.75	0	5.10855e-32	2.39618e-33	-9.4049e-15
4.8438	4.375	0	-5.1117e-32	-1.50494e-32	-9.4049e-15
4.8438	4.6875	0	5.12158e-32	-7.23055e-33	-9.4049e-15
4.8438	4.8438	0	5.14793e-32	-4.10576e-32	-9.4049e-15
4.8438	4.9219	0	0	7.70185e-33	-9.4049e-15
4.8438	4.9609	0	5.25543e-32	5.37663e-33	-9.4049e-15
4.8438	4.9805	0	0	-2.98524e-31	-9.4049e-15
4.8438	4.9902	0	-4.5212e-32	-1.86767e-31	-9.4049e-15
4.8438	5	0	4.64623e-32	1.76688e-33	-9.4049e-15
4.9219	0	0	-2.04611e-31	-1.45927e-32	-9.4049e-15
4.9219	0.0098	0	-8.99871e-32	-1.93745e-31	-9.4049e-15
4.9219	0.0195	0	0	-1.77703e-31	-9.4049e-15
4.9219	0.0391	0	2.11125e-31	1.91812e-31	-9.4049e-15
4.9219	0.0781	0	0	0	-9.4049e-15
4.9219	0.1562	0	9.67594e-32	2.09027e-32	-9.4049e-15
4.9219	0.3125	0	0	5.82545e-33	-9.4049e-15
4.9219	0.625	0	0	3.84096e-33	-9.4049e-15
4.9219	0.9375	0	0	0	0
4.9219	1.25	0	9.42443e-32	4.25629e-33	-9.4049e-15
4.9219	2.5	0	8.27586e-32	2.13735e-34	-9.4049e-15
4.9219	3.75	0	0	-1.16331e-33	-9.4049e-15
4.9219	4.375	0	1.02225e-31	-1.42168e-33	-9.4049e-15
4.9219	4.6875	0	0	-1.39116e-32	-9.4049e-15
4.9219	4.8438	0	2.04787e-31	4.75302e-32	-9.4049e-15
4.9219	4.9219	0	0	-2.26898e-34	-9.4049e-15
4.9219	4.9609	0	-1.03822e-31	-1.21136e-31	-9.4049e-15
4.9219	4.9805	0	2.09994e-31	3.09327e-31	-9.4049e-15
4.9219	4.9902	0	8.99871e-32	3.66883e-31	-9.4049e-15
4.9219	5	0	9.29004e-32	5.70556e-31	-9.4049e-15
4.9609	0	0	1.97944e-31	-8.30577e-33	-9.4049e-15
4.9609	0.0098	0	1.77082e-31	3.4625e-32	-9.4049e-15
4.9609	0.0195	0	-4.16827e-31	-2.68599e-31	-9.4049e-15
4.9609	0.0391	0	1.99212e-31	1.30298e-31	-9.4049e-15
4.9609	0.0781	0	-3.84786e-31	-6.42361e-32	-9.4049e-15
4.9609	0.1562	0	-1.89571e-31	-1.14262e-32	-9.4049e-15
4.9609	0.3125	0	1.88738e-31	-1.79239e-32	-9.4049e-15
4.9609	0.625	0	0	-7.20142e-34	-9.4049e-15
4.9609	0.9375	0	0	0	0
4.9609	1.25	0	1.88465e-31	3.76063e-33	-9.4049e-15
4.9609	2.5	0	0	4.15888e-34	-9.4049e-15
4.9609	3.75	0	0	-5.46243e-36	-9.4049e-15
4.9609	4.375	0	0	4.34624e-34	-9.4049e-15
4.9609	4.6875	0	2.04858e-31	1.36896e-32	-9.4049e-15
4.9609	4.8438	0	0	-2.65819e-32	-9.4049e-15
4.9609	4.9219	0	-2.04506e-31	-3.76506e-32	-9.4049e-15
4.9609	4.9609	0	2.04826e-31	1.7309e-33	-9.4049e-15
4.9609	4.9805	0	2.06581e-31	3.3375e-32	-9.4049e-15
4.9609	4.9902	0	0	0	-9.4049e-15
4.9609	5	0	3.7179e-31	0	-9.4049e-15
4.9805	0	0	0	0	-9.4049e-15
4.9805	0.0098	0	0	-1.39821e-31	-9.4049e-15
4.9805	0.0195	0	0	-8.82866e-32	-9.4049e-15
4.9805	0.0391	0	0	-4.79821e-32	-9.4049e-15
4.9805	0.0781	0	-3.77189e-31	-1.15352e-31	-9.4049e-15
4.9805	0.1562	0	0	1.32685e-32	-9.4049e-15
4.9805	0.3125	0	-3.77235e-31	-2.3554e-32	-9.4049e-15
4.9805	0.625	0	-3.77247e-31	-5.84621e-33	-9.4049e-15
4.9805	0.9375	0	0	0	0
4.9805	1.25	0	0	-4.25692e-33	-9.4049e-15
4.9805	2.5	0	3.32853e-31	3.96814e-33	-9.4049e-15
4.9805	3.75	0	4.13094e-31	8.10469e-33	-9.4049e-15
4.9805	4.375	0	8.26113e-31	1.21432e-32	-9.4049e-15
4.9805	4.6875	0	4.1291e-31	1.5202e-32	-9.4049e-15
4.9805	4.8438	0	0	-2.4668e-32	-9.4049e-15
4.9805	4.9219	0	4.10645e-31	6.80694e-32	-9.4049e-15
4.9805	4.9609	0	0	-5.26153e-32	-9.4049e-15
4.9805	4.9805	0	0	6.87643e-32	-9.4049e-15
4.9805	4.9902	0	0	-1.14279e-31	-9.4049e-15
4.9805	5	0	7.52565e-31	5.34814e-31	-9.4049e-15
4.9902	0	0	-6.68734e-31	0	-9.4049e-15
4.9902	0.0098	0	-3.16993e-31	-1.04293e-32	-9.4049e-15
4.9902	0.0195	0	3.71163e-31	9.11203e-32	-9.4049e-15
4.9902	0.0391	0	3.76237e-31	-2.47224e-32	-9.4049e-15
4.9902	0.0781	0	-7.61832e-31	-2.19106e-32	-9.4049e-15
4.9902	0.1562	0	-3.82591e-31	-2.20838e-32	-9.4049e-15
4.9902	0.3125	0	-3.83052e-31	8.2875e-33	-9.4049e-15
4.9902	0.625	0	7.66341e-31	5.45258e-33	-9.4049e-15
4.9902	0.9375	0	0	0	0
4.9902	1.25	0	-7.664e-31	-6.72349e-34	-9.4049e-15
4.9902	2.5	0	-3.29092e-31	-1.19703e-33	-9.4049e-15
4.9902	3.75	0	7.95423e-31	4.86803e-33	-9.4049e-15
4.9902	4.375	0	3.97675e-31	1.61335e-33	-9.4049e-15
4.9902	4.6875	0	3.9753e-31	2.85661e-33	-9.4049e-15
4.9902	4.8438	0	-3.96966e-31	-5.88969e-33	-9.4049e-15
4.9902	4.9219	0	-3.94915e-31	-4.69407e-34	-9.4049e-15
4.9902	4.9609	0	-3.89011e-31	-3.81593e-32	-9.4049e-15
4.9902	4.9805	0	-3.79497e-31	-1.06753e-31	-9.4049e-15
4.9902	4.9902	0	-3.16993e-31	-2.59372e-31	-9.4049e-15
4.9902	5	0	3.27779e-31	4.59969e-31	-9.4049e-15
5	0	0	-7.25473e-31	1.32834e-31	-9.4049e-15
5	0.0098	0	0	4.78299e-31	-9.4049e-15
5	0.0195	0	0	-1.3393e-31	-9.4049e-15
5	0.0391	0	-9.19215e-31	0	-9.4049e-15
5	0.0781	0	0	-1.2744e-32	-9.4049e-15
5	0.1562	0	9.26164e-31	2.39622e-32	-9.4049e-15
5	0.3125	0	9.26801e-31	4.19962e-34	-9.4049e-15
5	0.625	0	0	9.79706e-33	-9.4049e-15
5	0.9375	0	0	0	0
5	1.25	0	0	1.049e-34	-9.4049e-15
5	2.5	0	0	-4.83752e-33	-9.4049e-15
5	3.75	0	-1.75759e-30	-2.97356e-33	-9.4049e-15
5	4.375	0	-5.85866e-31	-4.2054e-33	-9.4049e-15
5	4.6875	0	-1.17175e-30	-6.06958e-34	-9.4049e-15
5	4.8438	0	0	-1.06106e-32	-9.4049e-15
5	4.9219	0	-5.86113e-31	-8.2646e-32	-9.4049e-15
5	4.9609	0	-5.87485e-31	-3.45631e-32	-9.4049e-15
5	4.9805	0	0	1.67266e-31	-9.4049e-15
5	4.9902	0	0	5.02043e-31	-9.4049e-15
5	5	0	-1.43177e-30	-5.52987e-32	-9.4049e-15
0	0	0.0098	8.35475e-16	5.72455e-16	-5.97017e-15
0	0.0098	0.0098	8.7298e-16	-1.15517e-16	-5.64781e-15
0	0.0195	0.0098	9.31338e-16	3.44475e-17	-5.56039e-15
0	0.0391	0.0098	9.37338e-16	-4.31253e-17	-5.55735e-15
0	0.0781	0.0098	9.36878e-16	-3.89611e-17	-5.55825e-15
0	0.1562	0.0098	9.36259e-16	-2.23951e-17	-5.55749e-15
0	0.3125	0.0098	9.36046e-16	-1.15941e-17	-5.55716e-15
0	0.625	0.0098	9.35988e-16	-5.84773e-18	-5.55706e-15
0	0.9375	0.0098	0	0	0
0	1.25	0.0098	9.35973e-16	-2.93024e-18	-5.55704e-15
0	2.5	0.0098	9.32198e-16	-1.93716e-18	-5.57253e-15
0	3.75	0.0098	9.28277e-16	-2.31411e-18	-5.58864e-15
0	4.375	0.0098	9.28208e-16	-4.63116e-18	-5.58889e-15
0	4.6875	0.0098	9.27932e-16	-9.28574e-18	-5.58988e-15
0	4.8438	0.0098	9.26828e-16	-1.87554e-17	-5.59375e-15
0	4.9219	0.0098	9.22461e-16	-3.88781e-17	-5.60799e-15
0	4.9609	0.0098	9.05933e-16	-8.60451e-17	-5.64938e-15
0	4.9805	0.0098	6.89854e-16	-2.47421e-16	-5.49486e-15
0	4.9902	0.0098	0	0	0
0	5	0.0098	2.04792e-16	-3.23998e-16	-5.15981e-15
0.0098	0	0.0098	-1.39677e-16	7.99327e-16	-5.00958e-15
0.0098	0.0098	0.0098	0	-3.96767e-33	-4.70245e-15
0.0098	0.0195	0.0098	6.21976e-17	1.92036e-16	-4.634e-15
0.0098	0.0391	0.0098	3.38001e-17	4.75293e-17	-4.67201e-15
0.0098	0.0781	0.0098	1.11928e-17	7.64252e-18	-4.69438e-15
0.0098	0.1562	0.0098	3.03932e-18	1.02809e-18	-4.70046e-15
